2024-07-23 00:24:11,MSSM1ARCOR1,8306,59.88,16.06,95.85,0.06,0.16,0.04,1.48,0.01,2.37,0.00
2024-07-23 00:24:12,MSSM3ARCOR1,4018,61.22,22.79,97.46,0.04,0.14,0.00,1.07,0.00,1.26,0.00
2024-07-23 00:24:12,MSSM3AROLL1,4498,63.13,21.92,97.11,0.06,0.11,0.00,1.44,0.00,1.26,0.00
2024-07-23 00:24:13,MSSM1PYASU1,1484,46.15,22.91,97.57,0.20,0.06,0.00,0.53,0.00,1.61,0.00
2024-07-23 00:24:13,MSSM1PYOLL2,1296,51.23,22.83,96.45,0.00,0.15,0.00,0.77,0.00,2.62,0.00
2024-07-23 00:24:15,MSSM2ARCOR2,8663,64.91,19.79,96.24,0.03,0.45,0.00,1.21,0.02,2.03,0.00
2024-07-23 00:24:15,MSSM2AROLL1,8568,63.44,20.00,96.48,0.01,0.72,0.00,1.12,0.00,1.65,0.00
2024-07-23 00:26:03,MSSMAR03,8861,60.55,25.17,97.73,0.05,0.11,0.00,0.84,0.03,1.21,0.00
2024-07-23 00:26:03,MSSNEU03,817,63.15,22.15,97.42,0.12,0.00,0.00,0.97,0.12,1.34,0.00
2024-07-23 00:26:05,MSSGRA02,111,63.06,26.12,92.79,0.00,0.00,0.00,6.30,0.00,0.90,0.00
2024-07-23 00:26:06,MSSBAH03,265,58.49,22.64,94.71,4.90,0.00,0.00,0.00,0.00,0.37,0.00
2024-07-23 00:26:07,MSSMON04,484,69.42,19.21,96.28,0.00,0.00,0.20,1.44,0.00,2.06,0.00
2024-07-23 00:26:08,MSSMON05,961,67.11,16.85,95.83,0.00,0.93,0.00,1.24,0.00,1.97,0.00
